/home/workspace/0806/IMG/center_2020_08_07_01_47_24_104.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_24_104.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_24_104.jpg,0,0,0,2.939779E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_24_182.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_24_182.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_24_182.jpg,0,0,0,3.67057E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_24_257.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_24_257.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_24_257.jpg,0,0,0,4.700099E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_24_333.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_24_333.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_24_333.jpg,0,0,0,5.697132E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_24_459.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_24_459.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_24_459.jpg,0,0,0,6.578983E-07
/home/workspace/0806/IMG/center_2020_08_07_01_47_24_534.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_24_534.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_24_534.jpg,0,0,0,7.55018E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_24_636.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_24_636.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_24_636.jpg,0,0,0,3.569369E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_24_763.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_24_763.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_24_763.jpg,0,0,0,5.762989E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_24_840.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_24_840.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_24_840.jpg,0,0,0,6.760283E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_24_924.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_24_924.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_24_924.jpg,0,0,0,7.190837E-07
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_022.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_022.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_022.jpg,0,0,0,1.512625E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_123.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_123.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_123.jpg,0,0,0,2.24212E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_223.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_223.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_223.jpg,0,0,0,3.437093E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_328.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_328.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_328.jpg,0,0,0,5.364642E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_425.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_425.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_425.jpg,0,0,0,6.428326E-06
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_523.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_523.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_523.jpg,0,0,0,9.916203E-07
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_590.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_590.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_590.jpg,0,0.2009904,0,0.1281091
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_668.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_668.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_668.jpg,0,0.4131689,0,0.4959355
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_796.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_796.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_796.jpg,0,0.7928281,0,1.465212
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_864.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_864.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_864.jpg,0,1,0,2.398835
/home/workspace/0806/IMG/center_2020_08_07_01_47_25_967.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_25_967.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_25_967.jpg,-0.25,0.6929643,0,3.207639
/home/workspace/0806/IMG/center_2020_08_07_01_47_26_066.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_26_066.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_26_066.jpg,-0.5000001,0.3930154,0,3.753709
/home/workspace/0806/IMG/center_2020_08_07_01_47_26_191.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_26_191.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_26_191.jpg,-0.6198342,0.02104878,0,3.851429
/home/workspace/0806/IMG/center_2020_08_07_01_47_26_262.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_26_262.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_26_262.jpg,-0.4043262,0,0,3.836593
/home/workspace/0806/IMG/center_2020_08_07_01_47_26_330.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_26_330.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_26_330.jpg,-0.200557,0,0,3.813924
/home/workspace/0806/IMG/center_2020_08_07_01_47_26_430.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_26_430.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_26_430.jpg,0,0,0,3.770087
/home/workspace/0806/IMG/center_2020_08_07_01_47_26_530.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_26_530.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_26_530.jpg,-0.15,0,0,3.729435
/home/workspace/0806/IMG/center_2020_08_07_01_47_26_631.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_26_631.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_26_631.jpg,-0.1018975,0,0,3.687455
/home/workspace/0806/IMG/center_2020_08_07_01_47_26_730.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_26_730.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_26_730.jpg,0,0,0,3.649049
/home/workspace/0806/IMG/center_2020_08_07_01_47_26_831.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_26_831.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_26_831.jpg,0,0,0,3.61243
/home/workspace/0806/IMG/center_2020_08_07_01_47_26_929.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_26_929.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_26_929.jpg,0,0,0,3.576187
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_080.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_080.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_080.jpg,-0.3,0,0,3.508026
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_176.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_176.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_176.jpg,-0.4202135,0,0,3.466482
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_248.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_248.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_248.jpg,-0.2077174,0,0,3.440818
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_316.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_316.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_316.jpg,-0.3577174,0,0,3.415061
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_390.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_390.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_390.jpg,-0.5577175,0,0,3.369941
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_517.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_517.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_517.jpg,-0.6531003,0,0,3.309194
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_627.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_627.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_627.jpg,-0.9031003,0,0,3.236031
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_702.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_702.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_702.jpg,-0.8802998,0,0,3.189452
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_800.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_800.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_800.jpg,-1,0,0,3.127513
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_868.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_868.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_868.jpg,-1,0,0,3.097077
/home/workspace/0806/IMG/center_2020_08_07_01_47_27_963.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_27_963.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_27_963.jpg,-0.920315,0,0,3.063908
/home/workspace/0806/IMG/center_2020_08_07_01_47_28_064.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_28_064.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_28_064.jpg,-1,0,0,3.001648
/home/workspace/0806/IMG/center_2020_08_07_01_47_28_169.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_28_169.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_28_169.jpg,-0.6828549,0,0,2.985831
/home/workspace/0806/IMG/center_2020_08_07_01_47_28_270.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_28_270.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_28_270.jpg,-0.3814175,0,0,2.96602
/home/workspace/0806/IMG/center_2020_08_07_01_47_28_367.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_28_367.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_28_367.jpg,-0.08991361,0,0,2.936791
/home/workspace/0806/IMG/center_2020_08_07_01_47_28_474.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_28_474.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_28_474.jpg,0,0,0,2.905966
/home/workspace/0806/IMG/center_2020_08_07_01_47_28_575.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_28_575.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_28_575.jpg,0,0,0,2.87662
/home/workspace/0806/IMG/center_2020_08_07_01_47_28_683.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_28_683.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_28_683.jpg,0,0,0,2.841469
/home/workspace/0806/IMG/center_2020_08_07_01_47_28_778.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_28_778.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_28_778.jpg,0,0,0,2.812984
/home/workspace/0806/IMG/center_2020_08_07_01_47_28_878.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_28_878.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_28_878.jpg,0,0,0,2.784781
/home/workspace/0806/IMG/center_2020_08_07_01_47_28_972.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_28_972.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_28_972.jpg,0,0,0,2.762421
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_046.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_046.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_046.jpg,0,0.2218494,0,2.93293
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_134.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_134.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_134.jpg,0,0.1074321,0,3.062052
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_203.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_203.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_203.jpg,0,0,0,3.062665
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_270.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_270.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_270.jpg,0,0,0,3.044203
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_338.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_338.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_338.jpg,-0.2,0,0,3.015389
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_443.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_443.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_443.jpg,-0.45,0,0,2.969884
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_513.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_513.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_513.jpg,-0.5221145,0,0,2.941983
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_648.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_648.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_648.jpg,-0.1174479,0,0,2.904078
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_718.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_718.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_718.jpg,0,0,0,2.87928
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_852.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_852.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_852.jpg,0,0.2048614,0,2.972326
/home/workspace/0806/IMG/center_2020_08_07_01_47_29_988.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_29_988.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_29_988.jpg,0,0.611136,0,3.725116
/home/workspace/0806/IMG/center_2020_08_07_01_47_30_084.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_30_084.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_30_084.jpg,0,0.9003124,0,4.685131
/home/workspace/0806/IMG/center_2020_08_07_01_47_30_186.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_30_186.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_30_186.jpg,0,0.7935305,0,5.700876
/home/workspace/0806/IMG/center_2020_08_07_01_47_30_281.jpg,/home/workspace/0806/IMG/left_2020_08_07_01_47_30_281.jpg,/home/workspace/0806/IMG/right_2020_08_07_01_47_30_281.jpg,0,0.5076449,0,6.347842
